ID,Prob1
86699, 0.01
86700, 0.80
86701, 0.19
86702, 0.07
86703, 0.91
86704, 0.45
86705, 0.01
86706, 0.86
86707, 0.36
86708, 0.04
86709, 0.07
86710, 0.76
86711, 0.05
86712, 0.45
86713, 0.26
86714, 0.72
86715, 0.03
86716, 0.20
86717, 0.04
86718, 0.86
86719, 0.13
86720, 0.04
86721, 0.35
86722, 0.04
86723, 0.79
86724, 0.35
86725, 0.20
86726, 0.02
86727, 0.64
86728, 0.56
86729, 0.82
86730, 0.01
86731, 0.97
86732, 0.77
86733, 0.03
86734, 0.20
86735, 0.21
86736, 0.98
86737, 0.29
86738, 0.92
86739, 0.10
86740, 0.20
86741, 0.78
86742, 0.07
86743, 0.39
86744, 0.67
86745, 0.19
86746, 0.63
86747, 0.13
86748, 0.47
86749, 0.00
86750, 0.58
86751, 0.69
86752, 0.15
86753, 0.14
86754, 0.29
86755, 0.37
86756, 0.54
86757, 0.14
86758, 0.03
86759, 0.00
86760, 0.50
86761, 0.69
86762, 0.52
86763, 0.11
86764, 0.42
86765, 0.00
86766, 0.23
86767, 0.00
86768, 0.07
86769, 0.58
86770, 0.11
86771, 0.43
86772, 0.04
86773, 0.05
86774, 0.57
86775, 0.91
86776, 0.71
86777, 0.10
86778, 0.18
86779, 0.00
86780, 0.58
86781, 0.22
86782, 0.31
86783, 0.99
86784, 0.37
86785, 0.12
86786, 0.22
86787, 0.25
86788, 0.45
86789, 0.01
86790, 0.10
86791, 0.52
86792, 0.95
86793, 0.13
86794, 0.34
86795, 0.07
86796, 0.09
86797, 0.08
86798, 0.09
86799, 0.07
86800, 0.42
86801, 0.31
86802, 0.52
86803, 0.67
86804, 0.15
86805, 0.99
86806, 0.16
86807, 0.00
86808, 0.30
86809, 0.27
86810, 0.73
86811, 0.27
86812, 0.02
86813, 0.04
86814, 0.35
86815, 0.02
86816, 0.07
86817, 0.00
86818, 0.03
86819, 0.10
86820, 0.22
86821, 0.10
86822, 0.10
86823, 0.06
86824, 0.22
86825, 0.75
86826, 0.13
86827, 0.20
86828, 0.32
86829, 0.95
86830, 0.97
86831, 0.30
86832, 0.78
86833, 0.15
86834, 0.24
86835, 0.48
86836, 0.14
86837, 0.80
86838, 0.75
86839, 0.03
86840, 0.81
86841, 0.67
86842, 0.64
86843, 0.72
86844, 0.21
86845, 0.01
86846, 0.06
86847, 0.68
86848, 0.67
86849, 0.03
86850, 0.49
86851, 0.10
86852, 0.01
86853, 0.55
86854, 0.01
86855, 0.34
86856, 0.85
86857, 0.75
86858, 0.44
86859, 0.02
86860, 0.84
86861, 0.13
86862, 0.14
86863, 0.71
86864, 0.05
86865, 0.32
86866, 0.27
86867, 0.05
86868, 0.05
86869, 0.04
86870, 0.48
86871, 0.00
86872, 0.17
86873, 0.05
86874, 0.51
86875, 0.05
86876, 0.35
86877, 0.05
86878, 0.05
86879, 0.64
86880, 0.88
86881, 0.07
86882, 0.01
86883, 0.02
86884, 0.72
86885, 0.30
86886, 0.44
86887, 0.35
86888, 0.47
86889, 0.27
86890, 0.58
86891, 0.20
86892, 0.01
86893, 0.97
86894, 0.04
86895, 0.41
86896, 0.64
86897, 0.30
86898, 0.50
86899, 0.88
86900, 0.03
86901, 0.24
86902, 0.27
86903, 0.47
86904, 0.03
86905, 0.07
86906, 0.00
86907, 0.26
86908, 0.00
86909, 0.00
86910, 0.04
86911, 0.78
86912, 0.24
86913, 0.21
86914, 0.42
86915, 0.38
86916, 0.66
86917, 0.73
86918, 0.36
86919, 0.75
86920, 0.01
86921, 0.23
86922, 0.94
86923, 0.25
86924, 0.01
86925, 0.20
86926, 0.07
86927, 0.01
86928, 0.59
86929, 0.13
86930, 0.47
86931, 0.30
86932, 0.42
86933, 0.90
86934, 0.53
86935, 0.21
86936, 0.44
86937, 0.02
86938, 0.72
86939, 0.01
86940, 0.88
86941, 0.77
86942, 0.08
86943, 0.03
86944, 0.05
86945, 0.52
86946, 0.13
86947, 0.91
86948, 0.25
86949, 0.04
86950, 0.18
86951, 0.35
86952, 0.06
86953, 0.08
86954, 0.43
86955, 0.69
86956, 0.12
86957, 0.41
86958, 0.52
86959, 0.15
86960, 0.68
86961, 0.32
86962, 0.77
86963, 0.59
86964, 0.01
86965, 0.21
86966, 0.02
86967, 0.53
86968, 0.97
86969, 0.22
86970, 0.50
86971, 0.97
86972, 0.16
86973, 0.09
86974, 0.16
86975, 0.09
86976, 0.59
86977, 0.08
86978, 0.02
86979, 0.24
86980, 0.15
86981, 0.42
86982, 0.90
86983, 0.76
86984, 0.20
86985, 0.82
86986, 0.33
86987, 0.34
86988, 0.23
86989, 0.00
86990, 0.00
86991, 0.02
86992, 0.74
86993, 0.17
86994, 0.66
86995, 0.46
86996, 0.15
86997, 0.98
86998, 0.49
86999, 0.38
87000, 0.09
87001, 0.03
87002, 0.09
87003, 0.17
87004, 0.58
87005, 0.02
87006, 0.38
87007, 0.02
87008, 0.20
87009, 0.01
87010, 0.06
87011, 0.81
87012, 0.06
87013, 0.07
87014, 0.07
87015, 0.01
87016, 0.65
87017, 0.96
87018, 0.60
87019, 0.97
87020, 0.10
87021, 0.14
87022, 0.33
87023, 0.12
87024, 0.99
87025, 0.16
87026, 0.12
87027, 0.75
87028, 0.80
87029, 0.27
87030, 0.15
87031, 0.78
87032, 0.53
87033, 0.86
87034, 0.08
87035, 0.24
87036, 0.18
87037, 0.14
87038, 0.00
87039, 0.41
87040, 0.71
87041, 0.99
87042, 0.20
87043, 0.40
87044, 0.00
87045, 0.05
87046, 0.47
87047, 0.80
87048, 0.70
87049, 0.00
87050, 0.05
87051, 0.16
87052, 0.07
87053, 0.68
87054, 0.00
87055, 0.25
87056, 0.31
87057, 0.11
87058, 0.01
87059, 0.11
87060, 0.65
87061, 0.53
87062, 0.54
87063, 0.60
87064, 0.00
87065, 0.33
87066, 0.42
87067, 0.09
87068, 0.25
87069, 0.52
87070, 0.08
87071, 0.66
87072, 0.07
87073, 0.05
87074, 0.10
87075, 0.19
87076, 0.02
87077, 0.03
87078, 0.37
87079, 0.03
87080, 0.69
87081, 0.13
87082, 0.33
87083, 0.52
87084, 0.00
87085, 0.47
87086, 0.21
87087, 0.30
87088, 0.64
87089, 0.39
87090, 0.50
87091, 0.36
87092, 0.01
87093, 0.09
87094, 0.96
87095, 0.13
87096, 0.23
87097, 0.27
87098, 0.11
87099, 0.37
87100, 0.02
87101, 0.16
87102, 0.25
87103, 0.07
87104, 0.80
87105, 0.46
87106, 0.16
87107, 0.72
87108, 0.89
87109, 0.02
87110, 0.02
87111, 0.71
87112, 0.00
87113, 0.52
87114, 0.61
87115, 0.48
87116, 0.00
87117, 0.09
87118, 0.00
87119, 0.15
87120, 0.90
87121, 0.01
87122, 0.11
87123, 0.84
87124, 0.24
87125, 0.34
87126, 0.97
87127, 0.00
87128, 0.66
87129, 0.12
87130, 0.15
87131, 0.54
87132, 0.28
87133, 0.15
87134, 0.44
87135, 0.26
87136, 0.06
87137, 0.59
87138, 0.60
87139, 0.06
87140, 0.58
87141, 0.04
87142, 0.16
87143, 0.01
87144, 0.12
87145, 0.05
87146, 0.40
87147, 0.28
87148, 0.26
87149, 0.02
87150, 0.68
87151, 0.03
87152, 0.11
87153, 0.93
87154, 0.16
87155, 0.05
87156, 0.88
87157, 0.04
87158, 0.01
87159, 0.05
87160, 0.07
87161, 0.14
87162, 0.91
87163, 0.66
87164, 0.18
87165, 0.00
87166, 0.37
87167, 0.99
87168, 0.97
87169, 0.24
87170, 0.25
87171, 0.24
87172, 0.98
87173, 0.04
87174, 0.33
87175, 0.94
87176, 0.32
87177, 0.99
87178, 0.31
87179, 0.69
87180, 0.84
87181, 0.41
87182, 0.33
87183, 0.13
87184, 0.42
87185, 0.09
87186, 0.23
87187, 0.03
87188, 0.90
87189, 0.07
87190, 0.26
87191, 0.36
87192, 0.20
87193, 0.01
87194, 0.13
87195, 0.02
87196, 0.71
87197, 0.86
87198, 0.00
87199, 0.42
87200, 0.45
87201, 0.00
87202, 0.01
87203, 0.65
87204, 0.20
87205, 0.89
87206, 0.28
87207, 0.57
87208, 0.73
87209, 0.20
87210, 0.23
87211, 0.02
87212, 0.11
87213, 0.78
87214, 0.24
87215, 0.48
87216, 0.51
87217, 0.51
87218, 0.68
87219, 0.74
87220, 0.20
87221, 0.01
87222, 0.01
87223, 0.50
87224, 0.32
87225, 0.09
87226, 0.41
87227, 0.00
87228, 0.87
87229, 0.01
87230, 0.99
87231, 0.74
87232, 0.54
87233, 0.26
87234, 0.88
87235, 0.03
87236, 0.01
87237, 0.52
87238, 0.86
87239, 0.86
87240, 0.91
87241, 0.51
87242, 0.31
87243, 0.66
87244, 0.29
87245, 0.07
87246, 0.48
87247, 0.90
87248, 0.96
87249, 0.02
87250, 0.10
87251, 0.14
87252, 0.27
87253, 0.14
87254, 0.89
87255, 0.31
87256, 0.01
87257, 0.67
87258, 0.50
87259, 0.99
87260, 0.02
87261, 0.27
87262, 0.15
87263, 0.22
87264, 0.13
87265, 0.38
87266, 0.18
87267, 0.05
87268, 0.17
87269, 0.01
87270, 0.72
87271, 0.49
87272, 0.00
87273, 0.06
87274, 0.90
87275, 0.50
87276, 0.37
87277, 0.31
87278, 0.04
87279, 0.90
87280, 0.16
87281, 0.23
87282, 0.03
87283, 0.35
87284, 0.25
87285, 0.42
87286, 0.47
87287, 0.09
87288, 0.32
87289, 0.05
87290, 0.07
87291, 0.85
87292, 0.44
87293, 0.52
87294, 0.40
87295, 0.56
87296, 0.57
87297, 0.11
87298, 0.05
87299, 0.76
87300, 0.12
87301, 0.21
87302, 0.06
87303, 0.79
87304, 0.42
87305, 0.01
87306, 0.32
87307, 0.65
87308, 0.07
87309, 0.32
87310, 0.03
87311, 0.13
87312, 0.17
87313, 0.53
87314, 0.20
87315, 0.77
87316, 0.26
87317, 0.12
87318, 0.21
87319, 0.55
87320, 0.41
87321, 0.98
87322, 0.15
87323, 0.03
87324, 0.02
87325, 0.00
87326, 0.62
87327, 0.00
87328, 0.90
87329, 0.36
87330, 0.94
87331, 0.00
87332, 0.02
87333, 0.87
87334, 0.37
87335, 0.02
87336, 0.32
87337, 0.60
87338, 0.01
87339, 0.98
87340, 0.23
87341, 0.46
87342, 0.26
87343, 0.87
87344, 0.87
87345, 0.03
87346, 0.89
87347, 0.25
87348, 0.50
87349, 0.02
87350, 0.91
87351, 0.89
87352, 0.39
87353, 0.02
87354, 0.22
87355, 0.10
87356, 0.05
87357, 0.67
87358, 0.38
87359, 0.34
87360, 0.02
87361, 0.86
87362, 0.31
87363, 0.26
87364, 0.20
87365, 0.28
87366, 0.00
87367, 0.87
87368, 0.20
87369, 0.59
87370, 0.01
87371, 0.35
87372, 0.15
87373, 0.10
87374, 0.42
87375, 0.07
87376, 0.11
87377, 0.75
87378, 0.37
87379, 0.79
87380, 0.68
87381, 0.09
87382, 0.32
87383, 0.50
87384, 0.73
87385, 0.01
87386, 0.01
87387, 0.32
87388, 0.50
87389, 0.69
87390, 0.20
87391, 0.04
87392, 0.14
87393, 0.01
87394, 0.02
87395, 0.00
87396, 0.71
87397, 0.73
87398, 0.53
87399, 0.30
87400, 0.08
87401, 0.16
87402, 0.03
87403, 0.99
87404, 0.55
87405, 0.52
87406, 0.33
87407, 0.07
87408, 0.83
87409, 0.23
87410, 0.39
87411, 0.56
87412, 0.04
87413, 0.19
87414, 0.91
87415, 0.02
87416, 0.01
87417, 0.50
87418, 0.04
87419, 0.01
87420, 0.70
87421, 0.81
87422, 0.00
87423, 0.09
87424, 0.35
87425, 0.19
87426, 0.17
87427, 0.57
87428, 0.18
87429, 0.59
87430, 0.05
87431, 0.40
87432, 0.17
87433, 0.56
87434, 0.64
87435, 0.84
87436, 0.01
87437, 0.24
87438, 0.24
87439, 0.13
87440, 0.84
87441, 0.28
87442, 0.02
87443, 0.03
87444, 0.36
87445, 0.16
87446, 0.03
87447, 0.87
87448, 0.64
87449, 0.42
87450, 0.24
87451, 0.46
87452, 0.04
87453, 0.01
87454, 0.79
87455, 0.82
87456, 0.73
87457, 0.76
87458, 0.82
87459, 0.43
87460, 0.18
87461, 0.07
87462, 1.00
87463, 0.22
87464, 0.28
87465, 0.00
87466, 0.63
87467, 0.92
87468, 0.50
87469, 0.04
87470, 0.03
87471, 0.03
87472, 0.55
87473, 0.02
87474, 0.01
87475, 0.17
87476, 0.31
87477, 0.18
87478, 0.95
87479, 0.24
87480, 0.00
87481, 0.90
87482, 0.33
87483, 0.19
87484, 0.05
87485, 0.01
87486, 0.83
87487, 0.02
87488, 0.91
87489, 0.03
87490, 0.83
87491, 0.86
87492, 0.75
87493, 0.06
87494, 0.34
87495, 0.01
87496, 0.31
87497, 0.25
87498, 0.04
87499, 0.16
87500, 0.28
87501, 0.35
87502, 0.04
87503, 0.00
87504, 0.50
87505, 0.05
87506, 0.14
87507, 0.21
87508, 0.55
87509, 0.80
87510, 0.04
87511, 0.17
87512, 0.20
87513, 0.20
87514, 0.45
87515, 0.82
87516, 0.66
87517, 0.04
87518, 0.44
87519, 0.02
87520, 0.12
87521, 0.13
87522, 0.96
87523, 0.32
87524, 0.64
87525, 0.68
87526, 0.10
87527, 0.03
87528, 0.40
87529, 0.18
87530, 0.45
87531, 0.48
87532, 0.18
87533, 0.96
87534, 0.07
87535, 0.63
87536, 0.03
87537, 0.70
87538, 0.78
87539, 0.70
87540, 0.05
87541, 0.31
87542, 0.75
87543, 0.88
87544, 0.63
87545, 0.21
87546, 0.32
87547, 0.12
87548, 0.12
87549, 0.02
87550, 0.87
87551, 0.02
87552, 0.20
87553, 0.14
87554, 0.09
87555, 0.01
87556, 0.70
87557, 0.99
87558, 0.88
87559, 0.73
87560, 0.92
87561, 0.04
87562, 0.67
87563, 0.22
87564, 0.38
87565, 0.18
87566, 0.16
87567, 0.86
87568, 0.01
87569, 0.63
87570, 0.30
87571, 0.10
87572, 0.82
87573, 0.02
87574, 0.13
87575, 0.64
87576, 0.24
87577, 0.02
87578, 0.33
87579, 1.00
87580, 0.09
87581, 0.36
87582, 0.64
87583, 0.80
87584, 0.20
87585, 0.70
87586, 0.01
87587, 0.22
87588, 0.89
87589, 0.02
87590, 0.26
87591, 0.46
87592, 0.05
87593, 0.07
87594, 0.01
87595, 0.74
87596, 0.18
87597, 0.12
87598, 0.04
87599, 0.03
87600, 0.28
87601, 0.28
87602, 0.01
87603, 0.30
87604, 0.67
87605, 0.12
87606, 0.01
87607, 0.14
87608, 0.14
87609, 0.26
87610, 0.06
87611, 0.62
87612, 0.40
87613, 0.67
87614, 0.08
87615, 0.45
87616, 0.30
87617, 0.73
87618, 0.75
87619, 0.34
87620, 1.00
87621, 0.75
87622, 0.81
87623, 0.48
87624, 0.64
87625, 0.01
87626, 0.51
87627, 0.51
87628, 0.89
87629, 0.12
87630, 0.45
87631, 0.05
87632, 0.09
87633, 0.01
87634, 0.17
87635, 0.36
87636, 0.87
87637, 0.22
87638, 0.72
87639, 0.67
87640, 0.16
87641, 0.24
87642, 0.01
87643, 0.71
87644, 0.15
87645, 0.33
87646, 0.43
87647, 0.17
87648, 0.11
87649, 0.38
87650, 0.52
87651, 0.45
87652, 0.16
87653, 0.36
87654, 0.07
87655, 0.31
87656, 0.67
87657, 0.13
87658, 0.41
87659, 0.82
87660, 0.47
87661, 0.32
87662, 0.25
87663, 0.94
87664, 0.02
87665, 0.76
87666, 0.68
87667, 0.04
87668, 0.71
87669, 0.24
87670, 0.35
87671, 0.01
87672, 0.01
87673, 0.75
87674, 0.45
87675, 0.57
87676, 0.65
87677, 0.73
87678, 0.00
87679, 0.37
87680, 0.17
87681, 0.90
87682, 0.20
87683, 0.72
87684, 0.30
87685, 0.13
87686, 0.85
87687, 0.00
87688, 0.18
87689, 0.99
87690, 0.68
87691, 0.92
87692, 0.01
87693, 0.91
87694, 0.03
87695, 0.88
87696, 0.99
87697, 0.00
87698, 0.36
87699, 0.08
87700, 0.11
87701, 0.04
87702, 0.14
87703, 0.01
87704, 0.93
87705, 0.00
87706, 0.83
87707, 0.01
87708, 0.27
87709, 0.14
87710, 0.27
87711, 0.95
87712, 0.47
87713, 0.05
87714, 0.74
87715, 0.55
87716, 0.45
87717, 0.70
87718, 0.19
87719, 0.60
87720, 0.65
87721, 0.49
87722, 0.50
87723, 0.17
87724, 0.39
87725, 0.01
87726, 0.08
87727, 0.03
87728, 0.78
87729, 0.23
87730, 0.00
87731, 0.05
87732, 0.36
87733, 0.20
87734, 0.22
87735, 0.33
87736, 0.20
87737, 0.67
87738, 0.93
87739, 0.07
87740, 0.06
87741, 0.24
87742, 0.05
87743, 0.02
87744, 0.17
87745, 0.01
87746, 0.02
87747, 0.77
87748, 0.62
87749, 0.83
87750, 0.66
87751, 0.04
87752, 0.68
87753, 0.32
87754, 0.22
87755, 0.23
87756, 0.62
87757, 0.01
87758, 0.03
87759, 0.44
87760, 0.45
87761, 0.31
87762, 0.98
87763, 0.96
87764, 0.12
87765, 0.49
87766, 0.83
87767, 0.11
87768, 0.00
87769, 0.36
87770, 0.40
87771, 0.57
87772, 0.33
87773, 0.01
87774, 0.64
87775, 0.24
87776, 0.35
87777, 0.96
87778, 0.63
87779, 0.00
87780, 0.88
87781, 0.16
87782, 0.02
87783, 0.00
87784, 0.79
87785, 0.23
87786, 0.07
87787, 0.45
87788, 0.12
87789, 0.13
87790, 0.06
87791, 1.00
87792, 0.70
87793, 0.01
87794, 0.19
87795, 0.07
87796, 0.48
87797, 0.95
87798, 0.98
87799, 0.23
87800, 0.18
87801, 0.42
87802, 0.00
87803, 0.04
87804, 0.04
87805, 0.02
87806, 0.32
87807, 0.12
87808, 0.27
87809, 0.00
87810, 0.92
87811, 0.14
87812, 0.44
87813, 0.04
87814, 0.32
87815, 0.60
87816, 0.18
87817, 0.42
87818, 0.00
87819, 0.05
87820, 0.41
87821, 0.30
87822, 0.00
87823, 0.10
87824, 0.11
87825, 0.57
87826, 0.00
87827, 0.91
87828, 0.04
87829, 0.11
87830, 0.80
87831, 0.36
87832, 0.51
87833, 0.14
87834, 0.01
87835, 0.00
87836, 0.66
87837, 0.41
87838, 0.08
87839, 0.20
87840, 0.03
87841, 0.04
87842, 0.57
87843, 0.20
87844, 0.23
87845, 0.45
87846, 0.91
87847, 0.56
87848, 0.28
87849, 0.55
87850, 0.74
87851, 0.86
87852, 0.12
87853, 0.09
87854, 0.75
87855, 0.10
87856, 0.42
87857, 0.24
87858, 0.27
87859, 0.68
87860, 0.36
87861, 1.00
87862, 0.43
87863, 0.42
87864, 0.37
87865, 0.34
87866, 0.35
87867, 0.03
87868, 0.08
87869, 0.37
87870, 0.11
87871, 0.31
87872, 0.15
87873, 0.94
87874, 0.17
87875, 0.06
87876, 0.48
87877, 0.12
87878, 0.01
87879, 0.01
87880, 0.95
87881, 0.82
87882, 0.05
87883, 0.04
87884, 0.44
87885, 0.67
87886, 0.63
87887, 0.01
87888, 0.23
87889, 0.02
87890, 0.00
87891, 0.47
87892, 0.82
87893, 0.67
87894, 0.44
87895, 0.16
87896, 0.46
87897, 0.97
87898, 0.33
87899, 0.56
87900, 0.01
87901, 0.95
87902, 0.15
87903, 0.78
87904, 0.16
87905, 0.10
87906, 0.43
87907, 0.40
87908, 0.47
87909, 0.65
87910, 0.65
87911, 0.27
87912, 0.03
87913, 0.83
87914, 0.12
87915, 0.29
87916, 0.49
87917, 0.98
87918, 0.12
87919, 0.35
87920, 0.97
87921, 0.09
87922, 0.07
87923, 0.25
87924, 0.10
87925, 0.17
87926, 0.01
87927, 0.51
87928, 0.21
87929, 0.21
87930, 0.84
87931, 0.25
87932, 0.29
87933, 0.98
87934, 0.68
87935, 0.00
87936, 0.02
87937, 0.05
87938, 0.45
87939, 0.13
87940, 0.13
87941, 0.92
87942, 0.19
87943, 0.02
87944, 0.58
87945, 0.02
87946, 0.02
87947, 0.25
87948, 0.09
87949, 0.02
87950, 0.61
87951, 0.75
87952, 0.03
87953, 0.21
87954, 0.12
87955, 0.13
87956, 0.63
87957, 0.43
87958, 0.67
87959, 0.37
87960, 0.04
87961, 0.07
87962, 0.55
87963, 0.02
87964, 0.29
87965, 0.11
87966, 0.04
87967, 0.02
87968, 0.00
87969, 0.12
87970, 0.92
87971, 0.12
87972, 0.56
87973, 0.05
87974, 0.17
87975, 0.82
87976, 0.13
87977, 0.28
87978, 0.63
87979, 0.52
87980, 0.36
87981, 0.03
87982, 0.68
87983, 0.16
87984, 0.57
87985, 0.00
87986, 0.14
87987, 0.70
87988, 0.12
87989, 0.08
87990, 1.00
87991, 0.69
87992, 0.15
87993, 0.00
87994, 0.32
87995, 0.76
87996, 0.49
87997, 0.01
87998, 0.06
87999, 0.23
88000, 0.55
88001, 0.15
88002, 0.31
88003, 0.03
88004, 0.04
88005, 0.98
88006, 0.96
88007, 0.75
88008, 0.05
88009, 0.64
88010, 0.47
88011, 0.14
88012, 0.24
88013, 0.65
88014, 0.00
88015, 0.65
88016, 0.01
88017, 0.29
88018, 0.93
88019, 0.56
88020, 0.28
88021, 0.63
88022, 0.99
88023, 0.07
88024, 0.03
88025, 0.26
88026, 0.00
88027, 0.03
88028, 0.74
88029, 0.99
88030, 0.08
88031, 0.27
88032, 0.03
88033, 0.75
88034, 0.07
88035, 0.84
88036, 0.07
88037, 0.19
88038, 0.97
88039, 0.69
88040, 0.01
88041, 0.72
88042, 0.60
88043, 0.05
88044, 0.97
88045, 0.02
88046, 0.07
88047, 0.29
88048, 0.46
88049, 0.00
88050, 0.40
88051, 0.80
88052, 0.07
88053, 0.73
88054, 0.33
88055, 0.88
88056, 0.52
88057, 0.06
88058, 0.21
88059, 0.91
88060, 0.12
88061, 0.87
88062, 0.63
88063, 0.66
88064, 0.93
88065, 0.14
88066, 0.30
88067, 0.90
88068, 0.84
88069, 0.24
88070, 0.09
88071, 0.18
88072, 0.21
88073, 0.13
88074, 0.01
88075, 0.16
88076, 0.88
88077, 0.98
88078, 0.00
88079, 0.76
88080, 0.16
88081, 0.49
88082, 0.49
88083, 0.07
88084, 0.03
88085, 0.06
88086, 0.30
88087, 0.01
88088, 0.08
88089, 0.23
88090, 0.10
88091, 0.06
88092, 0.21
88093, 0.79
88094, 0.23
88095, 0.12
88096, 0.02
88097, 0.23
88098, 0.32
88099, 0.59
88100, 0.04
88101, 0.49
88102, 0.03
88103, 0.08
88104, 0.04
88105, 0.47
88106, 0.34
88107, 0.13
88108, 0.26
88109, 0.15
88110, 0.35
88111, 0.40
88112, 0.17
88113, 0.29
88114, 0.35
88115, 0.81
88116, 0.84
88117, 0.13
88118, 0.37
88119, 0.03
88120, 0.04
88121, 0.41
88122, 0.01
88123, 0.12
88124, 0.00
88125, 0.17
88126, 0.08
88127, 0.03
88128, 0.00
88129, 0.71
88130, 0.35
88131, 0.08
88132, 0.00
88133, 0.70
88134, 0.00
88135, 0.18
88136, 0.67
88137, 0.25
88138, 0.02
88139, 0.00
88140, 0.11
88141, 0.03
88142, 0.48
88143, 1.00
88144, 0.51
88145, 0.29
88146, 0.99
88147, 0.52
88148, 0.02
88149, 0.26
88150, 0.77
88151, 0.03
88152, 0.01
88153, 0.23
88154, 0.32
88155, 0.10
88156, 0.13
88157, 0.90
88158, 0.39
88159, 0.25
88160, 0.34
88161, 0.33
88162, 0.18
88163, 0.87
88164, 0.33
88165, 0.09
88166, 0.77
88167, 0.37
88168, 0.00
88169, 0.08
88170, 0.27
88171, 0.47
88172, 0.10
88173, 0.52
88174, 0.44
88175, 0.10
88176, 0.01
88177, 0.85
88178, 0.16
88179, 0.04
88180, 0.84
88181, 0.46
88182, 0.34
88183, 0.00
88184, 0.56
88185, 0.24
88186, 0.10
88187, 0.86
88188, 0.70
88189, 0.29
88190, 0.08
88191, 0.03
88192, 0.00
88193, 0.27
88194, 0.70
88195, 0.93
88196, 0.46
88197, 0.53
88198, 0.23
88199, 0.06
88200, 0.01
88201, 0.03
88202, 0.24
88203, 0.04
88204, 0.19
88205, 0.86
88206, 0.16
88207, 0.21
88208, 0.06
88209, 0.85
88210, 0.04
88211, 0.01
88212, 0.10
88213, 0.03
88214, 0.96
88215, 0.23
88216, 0.13
88217, 0.68
88218, 0.28
88219, 0.82
88220, 0.92
88221, 0.33
88222, 0.14
88223, 0.11
88224, 0.28
88225, 0.13
88226, 0.21
88227, 0.35
88228, 0.18
88229, 0.34
88230, 0.00
88231, 0.05
88232, 0.05
88233, 0.92
88234, 0.84
88235, 0.05
88236, 0.96
88237, 0.00
88238, 0.32
88239, 0.19
88240, 0.03
88241, 0.45
88242, 0.14
88243, 0.17
88244, 0.00
88245, 0.23
88246, 0.24
88247, 0.07
88248, 0.20
88249, 0.22
88250, 0.02
88251, 0.08
88252, 0.32
88253, 0.19
88254, 0.51
88255, 0.10
88256, 0.25
88257, 0.11
88258, 0.11
88259, 0.07
88260, 0.59
88261, 0.70
88262, 0.23
88263, 0.77
88264, 0.10
88265, 0.89
88266, 0.22
88267, 0.64
88268, 0.00
88269, 0.02
88270, 0.67
88271, 0.17
88272, 0.09
88273, 0.29
88274, 0.50
88275, 0.95
88276, 0.02
88277, 0.03
88278, 0.07
88279, 0.94
88280, 0.09
88281, 0.96
88282, 0.29
88283, 0.63
88284, 0.49
88285, 0.01
88286, 0.00
88287, 0.23
88288, 0.07
88289, 0.17
88290, 0.04
88291, 0.10
88292, 0.01
88293, 0.93
88294, 0.01
88295, 0.10
88296, 0.01
88297, 0.17
88298, 0.43
88299, 0.06
88300, 0.21
88301, 0.86
88302, 0.06
88303, 0.05
88304, 0.68
88305, 0.91
88306, 0.79
88307, 0.04
88308, 0.81
88309, 0.37
88310, 0.35
88311, 0.12
88312, 0.75
88313, 0.14
88314, 0.87
88315, 0.06
88316, 0.05
88317, 0.53
88318, 0.64
88319, 0.52
88320, 0.07
88321, 0.64
88322, 0.25
88323, 0.95
88324, 0.08
88325, 0.02
88326, 0.85
88327, 0.16
88328, 0.00
88329, 0.13
88330, 0.47
88331, 0.02
88332, 0.97
88333, 0.78
88334, 0.44
88335, 0.07
88336, 0.92
88337, 0.64
88338, 0.05
88339, 0.02
88340, 0.52
88341, 0.97
88342, 0.39
88343, 0.02
88344, 0.07
88345, 0.04
88346, 0.19
88347, 0.04
88348, 0.11
88349, 0.38
88350, 0.74
88351, 0.50
88352, 0.79
88353, 0.08
88354, 0.07
88355, 0.14
88356, 0.03
88357, 0.11
88358, 0.17
88359, 0.02
88360, 0.35
88361, 0.11
88362, 0.04
88363, 0.37
88364, 0.15
88365, 0.92
88366, 0.15
88367, 0.66
88368, 0.25
88369, 0.62
88370, 0.30
88371, 0.95
88372, 0.81
88373, 0.52
88374, 0.12
88375, 0.77
88376, 0.41
88377, 0.09
88378, 0.00
88379, 0.32
88380, 0.45
88381, 0.54
88382, 0.44
88383, 0.14
88384, 0.04
88385, 0.30
88386, 0.71
88387, 0.03
88388, 0.18
88389, 0.49
88390, 0.09
88391, 0.17
88392, 0.13
88393, 0.30
88394, 0.69
88395, 0.92
88396, 1.00
88397, 0.06
88398, 0.02
88399, 0.14
88400, 0.05
88401, 0.02
88402, 0.09
88403, 0.82
88404, 0.88
88405, 0.14
88406, 0.21
88407, 0.04
88408, 0.64
88409, 0.39
88410, 0.92
88411, 0.15
88412, 0.20
88413, 0.65
88414, 0.94
88415, 0.93
88416, 0.01
88417, 0.77
88418, 0.19
88419, 0.37
88420, 0.32
88421, 0.05
88422, 0.88
88423, 0.12
88424, 0.09
88425, 0.64
88426, 0.22
88427, 0.78
88428, 1.00
88429, 0.00
88430, 0.65
88431, 0.75
88432, 0.19
88433, 0.08
88434, 0.37
88435, 0.36
88436, 0.70
88437, 0.87
88438, 0.51
88439, 0.00
88440, 0.02
88441, 0.18
88442, 0.36
88443, 0.26
88444, 0.19
88445, 0.29
88446, 0.28
88447, 0.80
